,step,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,CASH_IN,CASH_OUT,DEBIT,PAYMENT,TRANSFER,isFlaggedFraud,isFraud
15190,634,114864.37,114864.37,0.0,0.0,0.0,0,0,0,0,1,0,1
15191,634,114864.37,114864.37,0.0,0.0,114864.37,0,1,0,0,0,0,1
15192,634,26153.82,26153.82,0.0,0.0,0.0,0,0,0,0,1,0,1
15193,634,26153.82,26153.82,0.0,0.0,26153.82,0,1,0,0,0,0,1
15194,634,215299.28,215299.28,0.0,0.0,0.0,0,0,0,0,1,0,1
15195,634,215299.28,215299.28,0.0,625774.78,841074.06,0,1,0,0,0,0,1
15196,634,9168747.51,9168747.51,0.0,0.0,0.0,0,0,0,0,1,0,1
15197,634,9168747.51,9168747.51,0.0,332348.14,9501095.65,0,1,0,0,0,0,1
15198,634,458603.07,458603.07,0.0,0.0,0.0,0,0,0,0,1,0,1
15199,634,458603.07,458603.07,0.0,118881.11,577484.18,0,1,0,0,0,0,1
15200,635,1387048.31,1387048.31,0.0,0.0,0.0,0,0,0,0,1,0,1
15201,635,1387048.31,1387048.31,0.0,3551644.77,4938693.07,0,1,0,0,0,0,1
15202,635,568918.32,568918.32,0.0,0.0,0.0,0,0,0,0,1,0,1
15203,635,568918.32,568918.32,0.0,0.0,568918.32,0,1,0,0,0,0,1
15204,635,580010.03,580010.03,0.0,0.0,0.0,0,0,0,0,1,0,1
15205,635,580010.03,580010.03,0.0,41887.5,621897.52,0,1,0,0,0,0,1
15206,635,1363674.48,1363674.48,0.0,0.0,0.0,0,0,0,0,1,0,1
15207,635,1363674.48,1363674.48,0.0,0.0,1363674.48,0,1,0,0,0,0,1
15208,635,438394.67,438394.67,0.0,0.0,0.0,0,0,0,0,1,0,1
15209,635,438394.67,438394.67,0.0,0.0,438394.67,0,1,0,0,0,0,1
15210,635,13128.49,13128.49,0.0,0.0,0.0,0,0,0,0,1,0,1
15211,635,13128.49,13128.49,0.0,293704.01,306832.5,0,1,0,0,0,0,1
15212,635,182739.36,182739.36,0.0,0.0,0.0,0,0,0,0,1,0,1
15213,635,182739.36,182739.36,0.0,2520763.27,2703502.63,0,1,0,0,0,0,1
15214,635,344673.46,344673.46,0.0,0.0,0.0,0,0,0,0,1,0,1
15215,635,344673.46,344673.46,0.0,0.0,344673.46,0,1,0,0,0,0,1
15216,636,1455839.54,1455839.54,0.0,0.0,0.0,0,0,0,0,1,0,1
15217,636,1455839.54,1455839.54,0.0,149698.53,1605538.07,0,1,0,0,0,0,1
15218,636,729078.34,729078.34,0.0,0.0,0.0,0,0,0,0,1,0,1
15219,636,729078.34,729078.34,0.0,44848.47,773926.81,0,1,0,0,0,0,1
15220,636,89657.36,89657.36,0.0,0.0,0.0,0,0,0,0,1,0,1
15221,636,89657.36,89657.36,0.0,4157080.36,4246737.72,0,1,0,0,0,0,1
15222,636,654250.76,654250.76,0.0,0.0,0.0,0,0,0,0,1,0,1
15223,636,654250.76,654250.76,0.0,1218721.44,1872972.21,0,1,0,0,0,0,1
15224,636,222517.07,222517.07,0.0,0.0,0.0,0,0,0,0,1,0,1
15225,636,222517.07,222517.07,0.0,130580.85,353097.93,0,1,0,0,0,0,1
15226,636,146095.73,146095.73,0.0,0.0,0.0,0,0,0,0,1,0,1
15227,636,146095.73,146095.73,0.0,0.0,146095.73,0,1,0,0,0,0,1
15228,637,58521.53,58521.53,0.0,0.0,0.0,0,0,0,0,1,0,1
15229,637,58521.53,58521.53,0.0,0.0,58521.53,0,1,0,0,0,0,1
15230,637,447474.67,447474.67,0.0,0.0,0.0,0,0,0,0,1,0,1
15231,637,447474.67,447474.67,0.0,0.0,447474.67,0,1,0,0,0,0,1
15232,637,48605.54,48605.54,0.0,0.0,0.0,0,0,0,0,1,0,1
15233,637,48605.54,48605.54,0.0,1263443.51,1312049.05,0,1,0,0,0,0,1
15234,637,246280.14,246280.14,0.0,0.0,0.0,0,0,0,0,1,0,1
15235,637,246280.14,246280.14,0.0,2176735.28,2423015.43,0,1,0,0,0,0,1
15236,637,3845765.36,3845765.36,0.0,0.0,0.0,0,0,0,0,1,0,1
15237,637,3845765.36,3845765.36,0.0,0.0,3845765.36,0,1,0,0,0,0,1
15238,637,107246.03,107246.03,0.0,0.0,0.0,0,0,0,0,1,0,1
15239,637,107246.03,107246.03,0.0,0.0,107246.03,0,1,0,0,0,0,1
15240,638,345116.0,345116.0,0.0,0.0,0.0,0,0,0,0,1,0,1
15241,638,345116.0,345116.0,0.0,249636.76,594752.77,0,1,0,0,0,0,1
15242,638,134293.12,134293.12,0.0,0.0,0.0,0,0,0,0,1,0,1
15243,638,134293.12,134293.12,0.0,5256422.7,5390715.81,0,1,0,0,0,0,1
15244,638,7788725.2,7788725.2,0.0,0.0,0.0,0,0,0,0,1,0,1
15245,638,7788725.2,7788725.2,0.0,26829584.15,34618309.35,0,1,0,0,0,0,1
15246,638,1559540.62,1559540.62,0.0,0.0,0.0,0,0,0,0,1,0,1
15247,638,1559540.62,1559540.62,0.0,100482.9,1660023.52,0,1,0,0,0,0,1
15248,638,249017.98,249017.98,0.0,0.0,0.0,0,0,0,0,1,0,1
15249,638,249017.98,249017.98,0.0,192109.7,441127.69,0,1,0,0,0,0,1
15250,638,5101855.95,5101855.95,0.0,0.0,0.0,0,0,0,0,1,0,1
15251,638,5101855.95,5101855.95,0.0,145922.42,5247778.37,0,1,0,0,0,0,1
15252,638,43996.54,43996.54,0.0,0.0,0.0,0,0,0,0,1,0,1
15253,638,43996.54,43996.54,0.0,808284.11,852280.66,0,1,0,0,0,0,1
15254,639,45890.12,45890.12,0.0,0.0,0.0,0,0,0,0,1,0,1
15255,639,45890.12,45890.12,0.0,3851863.42,3897753.54,0,1,0,0,0,0,1
15256,639,349627.64,349627.64,0.0,0.0,0.0,0,0,0,0,1,0,1
15257,639,349627.64,349627.64,0.0,0.0,349627.64,0,1,0,0,0,0,1
15258,639,711932.67,711932.67,0.0,0.0,0.0,0,0,0,0,1,0,1
15259,639,711932.67,711932.67,0.0,20563.09,732495.77,0,1,0,0,0,0,1
15260,639,208253.11,208253.11,0.0,0.0,0.0,0,0,0,0,1,0,1
15261,639,208253.11,208253.11,0.0,500417.0,708670.11,0,1,0,0,0,0,1
15262,639,246250.77,246250.77,0.0,0.0,0.0,0,0,0,0,1,0,1
15263,639,246250.77,246250.77,0.0,270734.08,516984.85,0,1,0,0,0,0,1
15264,639,49199.2,49199.2,0.0,0.0,0.0,0,0,0,0,1,0,1
15265,639,49199.2,49199.2,0.0,0.0,49199.2,0,1,0,0,0,0,1
15266,639,305846.12,305846.12,0.0,0.0,0.0,0,0,0,0,1,0,1
15267,639,305846.12,305846.12,0.0,0.0,305846.12,0,1,0,0,0,0,1
15268,640,87698.36,87698.36,0.0,0.0,0.0,0,0,0,0,1,0,1
15269,640,87698.36,87698.36,0.0,237454.49,325152.85,0,1,0,0,0,0,1
15270,640,1732090.28,1732090.28,0.0,0.0,0.0,0,0,0,0,1,0,1
15271,640,1732090.28,1732090.28,0.0,998647.97,2730738.25,0,1,0,0,0,0,1
15272,640,144254.93,144254.93,0.0,0.0,0.0,0,0,0,0,1,0,1
15273,640,144254.93,144254.93,0.0,128529.95,272784.88,0,1,0,0,0,0,1
15274,640,49871.73,49871.73,0.0,0.0,0.0,0,0,0,0,1,0,1
15275,640,49871.73,49871.73,0.0,500871.89,550743.62,0,1,0,0,0,0,1
15276,640,46973.96,46973.96,0.0,0.0,0.0,0,0,0,0,1,0,1
15277,640,46973.96,46973.96,0.0,0.0,46973.96,0,1,0,0,0,0,1
15278,640,40867.66,40867.66,0.0,0.0,0.0,0,0,0,0,1,0,1
15279,640,40867.66,40867.66,0.0,0.0,40867.66,0,1,0,0,0,0,1
15280,640,1266752.6,1266752.6,0.0,0.0,0.0,0,0,0,0,1,0,1
15281,640,1266752.6,1266752.6,0.0,0.0,1266752.6,0,1,0,0,0,0,1
15282,641,2938833.22,2938833.22,0.0,0.0,0.0,0,0,0,0,1,0,1
15283,641,2938833.22,2938833.22,0.0,0.0,2938833.22,0,1,0,0,0,0,1
15284,641,2205.55,2205.55,0.0,0.0,0.0,0,0,0,0,1,0,1
15285,641,2205.55,2205.55,0.0,262952.99,265158.54,0,1,0,0,0,0,1
15286,641,115599.26,115599.26,0.0,0.0,0.0,0,0,0,0,1,0,1
15287,641,115599.26,115599.26,0.0,2621088.84,2736688.1,0,1,0,0,0,0,1
15288,641,2666139.51,2666139.51,0.0,0.0,0.0,0,0,0,0,1,0,1
15289,641,2666139.51,2666139.51,0.0,1193425.04,3859564.55,0,1,0,0,0,0,1
15290,641,19646.09,19646.09,0.0,0.0,0.0,0,0,0,0,1,0,1
15291,641,19646.09,19646.09,0.0,0.0,19646.09,0,1,0,0,0,0,1
15292,642,330665.02,330665.02,0.0,0.0,0.0,0,0,0,0,1,0,1
15293,642,330665.02,330665.02,0.0,751482.23,1082147.26,0,1,0,0,0,0,1
15294,642,20281.44,20281.44,0.0,0.0,0.0,0,0,0,0,1,0,1
15295,642,20281.44,20281.44,0.0,85764.25,106045.69,0,1,0,0,0,0,1
15296,642,32660.58,32660.58,0.0,0.0,0.0,0,0,0,0,1,0,1
15297,642,32660.58,32660.58,0.0,0.0,32660.58,0,1,0,0,0,0,1
15298,642,450060.37,450060.37,0.0,0.0,0.0,0,0,0,0,1,0,1
15299,642,450060.37,450060.37,0.0,100205.45,550265.82,0,1,0,0,0,0,1
15300,643,3092085.39,3092085.39,0.0,0.0,0.0,0,0,0,0,1,0,1
15301,643,3092085.39,3092085.39,0.0,120913.17,3212998.55,0,1,0,0,0,0,1
15302,643,1707.4,1707.4,0.0,0.0,0.0,0,0,0,0,1,0,1
15303,643,1707.4,1707.4,0.0,0.0,1707.4,0,1,0,0,0,0,1
15304,643,352179.76,352179.76,0.0,0.0,0.0,0,0,0,0,1,0,1
15305,643,352179.76,352179.76,0.0,350816.33,702996.09,0,1,0,0,0,0,1
15306,643,161147.38,161147.38,0.0,0.0,0.0,0,0,0,0,1,0,1
15307,643,161147.38,161147.38,0.0,0.0,161147.38,0,1,0,0,0,0,1
15308,643,40651.96,40651.96,0.0,0.0,0.0,0,0,0,0,1,0,1
15309,643,40651.96,40651.96,0.0,1737062.67,1777714.62,0,1,0,0,0,0,1
15310,643,44482.33,44482.33,0.0,0.0,0.0,0,0,0,0,1,0,1
15311,643,44482.33,44482.33,0.0,0.0,44482.33,0,1,0,0,0,0,1
15312,643,4222595.06,4222595.06,0.0,0.0,0.0,0,0,0,0,1,0,1
15313,643,4222595.06,4222595.06,0.0,0.0,4222595.06,0,1,0,0,0,0,1
15314,644,70669.49,70669.49,0.0,0.0,0.0,0,0,0,0,1,0,1
15315,644,70669.49,70669.49,0.0,1610179.68,1680849.17,0,1,0,0,0,0,1
15316,644,228751.77,228751.77,0.0,0.0,0.0,0,0,0,0,1,0,1
15317,644,228751.77,228751.77,0.0,702234.36,930986.13,0,1,0,0,0,0,1
15318,644,513610.51,513610.51,0.0,0.0,0.0,0,0,0,0,1,0,1
15319,644,513610.51,513610.51,0.0,954248.26,1467858.76,0,1,0,0,0,0,1
15320,644,4438931.81,4438931.81,0.0,0.0,0.0,0,0,0,0,1,0,1
15321,644,4438931.81,4438931.81,0.0,20066.68,4458998.5,0,1,0,0,0,0,1
15322,644,628033.58,628033.58,0.0,0.0,0.0,0,0,0,0,1,0,1
15323,644,628033.58,628033.58,0.0,1608906.58,2236940.16,0,1,0,0,0,0,1
15324,645,214760.72,214760.72,0.0,0.0,0.0,0,0,0,0,1,0,1
15325,645,214760.72,214760.72,0.0,151605.62,366366.35,0,1,0,0,0,0,1
15326,645,10000000.0,11576874.04,1576874.04,0.0,0.0,0,0,0,0,1,0,1
15327,645,10000000.0,10000000.0,0.0,0.0,10000000.0,0,1,0,0,0,0,1
15328,645,1576874.04,1576874.04,0.0,0.0,0.0,0,0,0,0,1,0,1
15329,645,1576874.04,1576874.04,0.0,0.0,1576874.04,0,1,0,0,0,0,1
15330,645,326250.51,326250.51,0.0,0.0,0.0,0,0,0,0,1,0,1
15331,645,326250.51,326250.51,0.0,83999.86,410250.38,0,1,0,0,0,0,1
15332,645,21990.52,21990.52,0.0,0.0,0.0,0,0,0,0,1,0,1
15333,645,21990.52,21990.52,0.0,0.0,21990.52,0,1,0,0,0,0,1
15334,646,568292.72,568292.72,0.0,0.0,0.0,0,0,0,0,1,0,1
15335,646,568292.72,568292.72,0.0,0.0,568292.72,0,1,0,0,0,0,1
15336,646,43071.62,43071.62,0.0,0.0,0.0,0,0,0,0,1,0,1
15337,646,43071.62,43071.62,0.0,21624.42,64696.03,0,1,0,0,0,0,1
15338,646,10000000.0,16468916.64,6468916.64,0.0,0.0,0,0,0,0,1,0,1
15339,646,10000000.0,10000000.0,0.0,0.0,10000000.0,0,1,0,0,0,0,1
15340,646,6468916.64,6468916.64,0.0,0.0,0.0,0,0,0,0,1,0,1
15341,646,6468916.64,6468916.64,0.0,35684.9,6504601.55,0,1,0,0,0,0,1
15342,646,10000000.0,50399045.08,40399045.08,0.0,0.0,0,0,0,0,1,0,1
15343,646,10000000.0,10000000.0,0.0,332983.03,10332983.03,0,1,0,0,0,0,1
15344,646,10000000.0,40399045.08,30399045.08,0.0,0.0,0,0,0,0,1,0,1
15345,646,10000000.0,10000000.0,0.0,235170.07,10235170.07,0,1,0,0,0,0,1
15346,646,10000000.0,30399045.08,20399045.08,0.0,0.0,0,0,0,0,1,0,1
15347,646,10000000.0,10000000.0,0.0,0.0,10000000.0,0,1,0,0,0,0,1
15348,646,10000000.0,20399045.08,10399045.08,0.0,0.0,0,0,0,0,1,0,1
15349,646,10000000.0,10000000.0,0.0,0.0,10000000.0,0,1,0,0,0,0,1
15350,646,10000000.0,10399045.08,10399045.08,0.0,0.0,0,0,0,0,1,1,1
15351,646,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,1
15352,646,399045.08,10399045.08,10399045.08,0.0,0.0,0,0,0,0,1,1,1
15353,646,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,1
15354,647,61846.05,61846.05,0.0,0.0,0.0,0,0,0,0,1,0,1
15355,647,61846.05,61846.05,0.0,2094201.81,2156047.86,0,1,0,0,0,0,1
15356,647,964876.58,964876.58,0.0,0.0,0.0,0,0,0,0,1,0,1
15357,647,964876.58,964876.58,0.0,203741.11,1168617.69,0,1,0,0,0,0,1
15358,647,1517771.48,1517771.48,0.0,0.0,0.0,0,0,0,0,1,0,1
15359,647,1517771.48,1517771.48,0.0,161843.29,1679614.77,0,1,0,0,0,0,1
15360,647,2253811.33,2253811.33,0.0,0.0,0.0,0,0,0,0,1,0,1
15361,647,2253811.33,2253811.33,0.0,0.0,2253811.33,0,1,0,0,0,0,1
15362,647,64202.85,64202.85,0.0,0.0,0.0,0,0,0,0,1,0,1
15363,647,64202.85,64202.85,0.0,42467.49,106670.33,0,1,0,0,0,0,1
15364,648,468638.03,468638.03,0.0,0.0,0.0,0,0,0,0,1,0,1
15365,648,468638.03,468638.03,0.0,3070090.72,3538728.75,0,1,0,0,0,0,1
15366,648,774868.1,774868.1,0.0,0.0,0.0,0,0,0,0,1,0,1
15367,648,774868.1,774868.1,0.0,131877.41,906745.51,0,1,0,0,0,0,1
15368,648,1086227.44,1086227.44,0.0,0.0,0.0,0,0,0,0,1,0,1
15369,648,1086227.44,1086227.44,0.0,1017455.87,2103683.3,0,1,0,0,0,0,1
15370,648,27584.17,27584.17,0.0,0.0,0.0,0,0,0,0,1,0,1
15371,648,27584.17,27584.17,0.0,0.0,27584.17,0,1,0,0,0,0,1
15372,648,398045.73,398045.73,0.0,0.0,0.0,0,0,0,0,1,0,1
15373,648,398045.73,398045.73,0.0,0.0,398045.73,0,1,0,0,0,0,1
15374,648,17733.57,17733.57,0.0,0.0,0.0,0,0,0,0,1,0,1
15375,648,17733.57,17733.57,0.0,4802659.6,4820393.17,0,1,0,0,0,0,1
15376,648,1005346.72,1005346.72,0.0,0.0,0.0,0,0,0,0,1,0,1
15377,648,1005346.72,1005346.72,0.0,227.11,1005573.83,0,1,0,0,0,0,1
15378,649,150205.64,150205.64,0.0,0.0,0.0,0,0,0,0,1,0,1
15379,649,150205.64,150205.64,0.0,0.0,150205.64,0,1,0,0,0,0,1
15380,649,177429.18,177429.18,0.0,0.0,0.0,0,0,0,0,1,0,1
15381,649,177429.18,177429.18,0.0,26853.77,204282.95,0,1,0,0,0,0,1
15382,649,963966.56,963966.56,0.0,0.0,0.0,0,0,0,0,1,0,1
15383,649,963966.56,963966.56,0.0,0.0,963966.56,0,1,0,0,0,0,1
15384,649,30674.98,30674.98,0.0,0.0,0.0,0,0,0,0,1,0,1
15385,649,30674.98,30674.98,0.0,326371.7,357046.68,0,1,0,0,0,0,1
15386,649,733119.42,733119.42,0.0,0.0,0.0,0,0,0,0,1,0,1
15387,649,733119.42,733119.42,0.0,2751163.93,3484283.35,0,1,0,0,0,0,1
15388,650,4480592.14,4480592.14,0.0,0.0,0.0,0,0,0,0,1,0,1
15389,650,4480592.14,4480592.14,0.0,3244885.0,7725477.14,0,1,0,0,0,0,1
15390,650,71666.93,71666.93,0.0,0.0,0.0,0,0,0,0,1,0,1
15391,650,71666.93,71666.93,0.0,83551.03,155217.96,0,1,0,0,0,0,1
15392,650,916886.3,916886.3,0.0,0.0,0.0,0,0,0,0,1,0,1
15393,650,916886.3,916886.3,0.0,3233104.45,4149990.75,0,1,0,0,0,0,1
15394,650,692654.27,692654.27,0.0,0.0,0.0,0,0,0,0,1,0,1
15395,650,692654.27,692654.27,0.0,0.0,692654.27,0,1,0,0,0,0,1
15396,650,18982.32,18982.32,0.0,0.0,0.0,0,0,0,0,1,0,1
15397,650,18982.32,18982.32,0.0,2207295.98,2226278.3,0,1,0,0,0,0,1
15398,650,1264551.38,1264551.38,0.0,0.0,0.0,0,0,0,0,1,0,1
15399,650,1264551.38,1264551.38,0.0,0.0,1264551.38,0,1,0,0,0,0,1
15400,650,50523.78,50523.78,0.0,0.0,0.0,0,0,0,0,1,0,1
15401,650,50523.78,50523.78,0.0,0.0,50523.78,0,1,0,0,0,0,1
15402,650,230652.43,230652.43,0.0,0.0,0.0,0,0,0,0,1,0,1
15403,650,230652.43,230652.43,0.0,55063.86,285716.3,0,1,0,0,0,0,1
15404,651,130777.09,130777.09,0.0,0.0,0.0,0,0,0,0,1,0,1
15405,651,130777.09,130777.09,0.0,0.0,130777.09,0,1,0,0,0,0,1
15406,651,2935952.76,2935952.76,0.0,0.0,0.0,0,0,0,0,1,0,1
15407,651,2935952.76,2935952.76,0.0,113270.41,3049223.17,0,1,0,0,0,0,1
15408,651,9996886.64,9996886.64,0.0,0.0,0.0,0,0,0,0,1,0,1
15409,651,9996886.64,9996886.64,0.0,20429.76,10017316.4,0,1,0,0,0,0,1
15410,651,595558.89,595558.89,0.0,0.0,0.0,0,0,0,0,1,0,1
15411,651,595558.89,595558.89,0.0,5346086.17,5941645.06,0,1,0,0,0,0,1
15412,651,65494.78,65494.78,0.0,0.0,0.0,0,0,0,0,1,0,1
15413,651,65494.78,65494.78,0.0,422252.51,487747.29,0,1,0,0,0,0,1
15414,652,762782.66,762782.66,0.0,0.0,0.0,0,0,0,0,1,0,1
15415,652,762782.66,762782.66,0.0,0.0,762782.66,0,1,0,0,0,0,1
15416,652,2911505.23,2911505.23,0.0,0.0,0.0,0,0,0,0,1,0,1
15417,652,2911505.23,2911505.23,0.0,474059.17,3385564.4,0,1,0,0,0,0,1
15418,652,740124.95,740124.95,0.0,0.0,0.0,0,0,0,0,1,0,1
15419,652,740124.95,740124.95,0.0,1382863.66,2122988.62,0,1,0,0,0,0,1
15420,652,258570.41,258570.41,0.0,0.0,0.0,0,0,0,0,1,0,1
15421,652,258570.41,258570.41,0.0,0.0,258570.41,0,1,0,0,0,0,1
15422,652,92043.22,92043.22,0.0,0.0,0.0,0,0,0,0,1,0,1
15423,652,92043.22,92043.22,0.0,3090723.25,3182766.47,0,1,0,0,0,0,1
15424,652,2054631.55,2054631.55,0.0,0.0,0.0,0,0,0,0,1,0,1
15425,652,2054631.55,2054631.55,0.0,0.0,2054631.55,0,1,0,0,0,0,1
15426,652,80397.86,80397.86,0.0,0.0,0.0,0,0,0,0,1,0,1
15427,652,80397.86,80397.86,0.0,410068.69,490466.54,0,1,0,0,0,0,1
15428,653,940957.88,940957.88,0.0,0.0,0.0,0,0,0,0,1,0,1
15429,653,940957.88,940957.88,0.0,434097.75,1375055.63,0,1,0,0,0,0,1
15430,653,119.65,119.65,0.0,0.0,0.0,0,0,0,0,1,0,1
15431,653,119.65,119.65,0.0,1183575.58,1183695.22,0,1,0,0,0,0,1
15432,653,128440.4,128440.4,0.0,0.0,0.0,0,0,0,0,1,0,1
15433,653,128440.4,128440.4,0.0,1424377.87,1552818.27,0,1,0,0,0,0,1
15434,653,598426.68,598426.68,0.0,0.0,0.0,0,0,0,0,1,0,1
15435,653,598426.68,598426.68,0.0,46967.11,645393.8,0,1,0,0,0,0,1
15436,654,48712.12,48712.12,0.0,0.0,0.0,0,0,0,0,1,0,1
15437,654,48712.12,48712.12,0.0,258570.9,307283.02,0,1,0,0,0,0,1
15438,654,1290224.84,1290224.84,0.0,0.0,0.0,0,0,0,0,1,0,1
15439,654,1290224.84,1290224.84,0.0,0.0,1290224.84,0,1,0,0,0,0,1
15440,654,668595.91,668595.91,0.0,0.0,0.0,0,0,0,0,1,0,1
15441,654,668595.91,668595.91,0.0,72554.54,741150.46,0,1,0,0,0,0,1
15442,654,114627.08,114627.08,0.0,0.0,0.0,0,0,0,0,1,0,1
15443,654,114627.08,114627.08,0.0,0.0,114627.08,0,1,0,0,0,0,1
15444,655,253648.68,253648.68,0.0,0.0,0.0,0,0,0,0,1,0,1
15445,655,253648.68,253648.68,0.0,0.0,253648.68,0,1,0,0,0,0,1
15446,655,45758.71,45758.71,0.0,0.0,0.0,0,0,0,0,1,0,1
15447,655,45758.71,45758.71,0.0,0.0,45758.71,0,1,0,0,0,0,1
15448,656,46291.81,46291.81,0.0,0.0,0.0,0,0,0,0,1,0,1
15449,656,46291.81,46291.81,0.0,799108.3,845400.11,0,1,0,0,0,0,1
15450,656,5349.74,5349.74,0.0,0.0,0.0,0,0,0,0,1,0,1
15451,656,5349.74,5349.74,0.0,585780.87,591130.61,0,1,0,0,0,0,1
15452,656,283121.68,283121.68,0.0,0.0,0.0,0,0,0,0,1,0,1
15453,656,283121.68,283121.68,0.0,77431.12,360552.79,0,1,0,0,0,0,1
15454,656,9468064.05,9468064.05,0.0,0.0,0.0,0,0,0,0,1,0,1
15455,656,9468064.05,9468064.05,0.0,100936.07,9569000.12,0,1,0,0,0,0,1
15456,656,766257.55,766257.55,0.0,0.0,0.0,0,0,0,0,1,0,1
15457,656,766257.55,766257.55,0.0,46141756.44,46908013.99,0,1,0,0,0,0,1
15458,656,110528.53,110528.53,0.0,0.0,0.0,0,0,0,0,1,0,1
15459,656,110528.53,110528.53,0.0,600331.95,710860.48,0,1,0,0,0,0,1
15460,656,84007.22,84007.22,0.0,0.0,0.0,0,0,0,0,1,0,1
15461,656,84007.22,84007.22,0.0,0.0,84007.22,0,1,0,0,0,0,1
15462,656,494446.94,494446.94,0.0,0.0,0.0,0,0,0,0,1,0,1
15463,656,494446.94,494446.94,0.0,3324564.1,3819011.04,0,1,0,0,0,0,1
15464,657,2429711.09,2429711.09,0.0,0.0,0.0,0,0,0,0,1,0,1
15465,657,2429711.09,2429711.09,0.0,50934.53,2480645.62,0,1,0,0,0,0,1
15466,657,41428.9,41428.9,0.0,0.0,0.0,0,0,0,0,1,0,1
15467,657,41428.9,41428.9,0.0,25069.03,66497.93,0,1,0,0,0,0,1
15468,657,24853.41,24853.41,0.0,0.0,0.0,0,0,0,0,1,0,1
15469,657,24853.41,24853.41,0.0,11435.22,36288.63,0,1,0,0,0,0,1
15470,657,2333929.91,2333929.91,0.0,0.0,0.0,0,0,0,0,1,0,1
15471,657,2333929.91,2333929.91,0.0,14968753.24,17302683.16,0,1,0,0,0,0,1
15472,657,1619313.55,1619313.55,0.0,0.0,0.0,0,0,0,0,1,0,1
15473,657,1619313.55,1619313.55,0.0,0.0,1619313.55,0,1,0,0,0,0,1
15474,658,8730600.58,8730600.58,0.0,0.0,0.0,0,0,0,0,1,0,1
15475,658,8730600.58,8730600.58,0.0,256439.26,8987039.84,0,1,0,0,0,0,1
15476,658,24522.52,24522.52,0.0,0.0,0.0,0,0,0,0,1,0,1
15477,658,24522.52,24522.52,0.0,155677.01,180199.53,0,1,0,0,0,0,1
15478,658,82535.57,82535.57,0.0,0.0,0.0,0,0,0,0,1,0,1
15479,658,82535.57,82535.57,0.0,0.0,82535.57,0,1,0,0,0,0,1
15480,658,54583.71,54583.71,0.0,0.0,0.0,0,0,0,0,1,0,1
15481,658,54583.71,54583.71,0.0,0.0,54583.71,0,1,0,0,0,0,1
15482,658,619824.64,619824.64,0.0,0.0,0.0,0,0,0,0,1,0,1
15483,658,619824.64,619824.64,0.0,1420676.78,2040501.42,0,1,0,0,0,0,1
15484,658,120582.86,120582.86,0.0,0.0,0.0,0,0,0,0,1,0,1
15485,658,120582.86,120582.86,0.0,322996.71,443579.57,0,1,0,0,0,0,1
15486,658,1641792.79,1641792.79,0.0,0.0,0.0,0,0,0,0,1,0,1
15487,658,1641792.79,1641792.79,0.0,536929.18,2178721.97,0,1,0,0,0,0,1
15488,659,1423627.83,1423627.83,0.0,0.0,0.0,0,0,0,0,1,0,1
15489,659,1423627.83,1423627.83,0.0,0.0,1423627.83,0,1,0,0,0,0,1
15490,659,1467987.57,1467987.57,0.0,0.0,0.0,0,0,0,0,1,0,1
15491,659,1467987.57,1467987.57,0.0,0.0,1467987.57,0,1,0,0,0,0,1
15492,659,50577.26,50577.26,0.0,0.0,0.0,0,0,0,0,1,0,1
15493,659,50577.26,50577.26,0.0,9581426.29,9632003.55,0,1,0,0,0,0,1
15494,659,420270.22,420270.22,0.0,0.0,0.0,0,0,0,0,1,0,1
15495,659,420270.22,420270.22,0.0,10608106.66,11028376.88,0,1,0,0,0,0,1
15496,659,1321984.45,1321984.45,0.0,0.0,0.0,0,0,0,0,1,0,1
15497,659,1321984.45,1321984.45,0.0,0.0,1321984.45,0,1,0,0,0,0,1
15498,660,14360.12,14360.12,0.0,0.0,0.0,0,0,0,0,1,0,1
15499,660,14360.12,14360.12,0.0,8869218.72,8883578.84,0,1,0,0,0,0,1
15500,660,51725.86,51725.86,0.0,0.0,0.0,0,0,0,0,1,0,1
15501,660,51725.86,51725.86,0.0,31743.54,83469.4,0,1,0,0,0,0,1
15502,660,227994.78,227994.78,0.0,0.0,0.0,0,0,0,0,1,0,1
15503,660,227994.78,227994.78,0.0,0.0,227994.78,0,1,0,0,0,0,1
15504,660,48516.87,48516.87,0.0,0.0,0.0,0,0,0,0,1,0,1
15505,660,48516.87,48516.87,0.0,4433683.27,4482200.14,0,1,0,0,0,0,1
15506,660,6749.18,6749.18,0.0,0.0,0.0,0,0,0,0,1,0,1
15507,660,6749.18,6749.18,0.0,136928.04,143677.22,0,1,0,0,0,0,1
15508,660,619502.08,619502.08,0.0,0.0,0.0,0,0,0,0,1,0,1
15509,660,619502.08,619502.08,0.0,4755457.2,5374959.28,0,1,0,0,0,0,1
15510,661,6695070.79,6695070.79,0.0,0.0,0.0,0,0,0,0,1,0,1
15511,661,6695070.79,6695070.79,0.0,4177322.28,10872393.07,0,1,0,0,0,0,1
15512,661,626195.24,626195.24,0.0,0.0,0.0,0,0,0,0,1,0,1
15513,661,626195.24,626195.24,0.0,342735.9,968931.14,0,1,0,0,0,0,1
15514,661,10000000.0,12140888.35,2140888.35,0.0,0.0,0,0,0,0,1,0,1
